02/01/15|TypeA|Certain Religious Workers|MEXICO|C
02/01/15|TypeA|Certain Religious Workers|PHILIPPINES|C
02/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|All Chargeability Areas Except Those Listed|C
02/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|CHINA - mainland born|C
02/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|INDIA|C
02/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|MEXICO|C
02/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|PHILIPPINES|C
03/01/15|TypeA|1st|All Chargeability  Areas Except  Those Listed|C
03/01/15|TypeA|1st|CHINA - mainland born|C
03/01/15|TypeA|1st|INDIA|C
03/01/15|TypeA|1st|MEXICO|C
03/01/15|TypeA|1st|PHILIPPINES|C
03/01/15|TypeA|2nd|All Chargeability  Areas Except  Those Listed|C
03/01/15|TypeA|2nd|CHINA - mainland born|09/01/10
03/01/15|TypeA|2nd|INDIA|01/01/07
03/01/15|TypeA|2nd|MEXICO|C
03/01/15|TypeA|2nd|PHILIPPINES|C
03/01/15|TypeA|3rd|All Chargeability  Areas Except  Those Listed|06/01/14
03/01/15|TypeA|3rd|CHINA - mainland born|10/22/11
03/01/15|TypeA|3rd|INDIA|01/01/04
03/01/15|TypeA|3rd|MEXICO|06/01/14
03/01/15|TypeA|3rd|PHILIPPINES|06/01/14
03/01/15|TypeA|Other Workers|All Chargeability  Areas Except  Those Listed|06/01/14
03/01/15|TypeA|Other Workers|CHINA - mainland born|08/15/05
03/01/15|TypeA|Other Workers|INDIA|01/01/04
03/01/15|TypeA|Other Workers|MEXICO|06/01/14
03/01/15|TypeA|Other Workers|PHILIPPINES|06/01/14
03/01/15|TypeA|4th|All Chargeability  Areas Except  Those Listed|C
03/01/15|TypeA|4th|CHINA - mainland born|C
03/01/15|TypeA|4th|INDIA|C
03/01/15|TypeA|4th|MEXICO|C
03/01/15|TypeA|4th|PHILIPPINES|C
03/01/15|TypeA|Certain Religious Workers|All Chargeability  Areas Except  Those Listed|C
03/01/15|TypeA|Certain Religious Workers|CHINA - mainland born|C
03/01/15|TypeA|Certain Religious Workers|INDIA|C
03/01/15|TypeA|Certain Religious Workers|MEXICO|C
03/01/15|TypeA|Certain Religious Workers|PHILIPPINES|C
03/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|All Chargeability  Areas Except  Those Listed|C
03/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|CHINA - mainland born|C
03/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|INDIA|C
03/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|MEXICO|C
03/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|PHILIPPINES|C
04/01/15|TypeA|1st|All  Chargeability  Areas Except  Those Listed|C
04/01/15|TypeA|1st|CHINA -  mainland born|C
04/01/15|TypeA|1st|INDIA|C
04/01/15|TypeA|1st|MEXICO|C
04/01/15|TypeA|1st|PHILIPPINES|C
04/01/15|TypeA|2nd|All  Chargeability  Areas Except  Those Listed|C
04/01/15|TypeA|2nd|CHINA -  mainland born|04/01/11
04/01/15|TypeA|2nd|INDIA|09/01/07
04/01/15|TypeA|2nd|MEXICO|C
04/01/15|TypeA|2nd|PHILIPPINES|C
04/01/15|TypeA|3rd|All  Chargeability  Areas Except  Those Listed|10/01/14
04/01/15|TypeA|3rd|CHINA -  mainland born|01/01/11
04/01/15|TypeA|3rd|INDIA|01/08/04
04/01/15|TypeA|3rd|MEXICO|10/01/14
04/01/15|TypeA|3rd|PHILIPPINES|10/01/14
04/01/15|TypeA|Other Workers|All  Chargeability  Areas Except  Those Listed|10/01/14
04/01/15|TypeA|Other Workers|CHINA -  mainland born|08/15/05
04/01/15|TypeA|Other Workers|INDIA|01/08/04
04/01/15|TypeA|Other Workers|MEXICO|10/01/14
04/01/15|TypeA|Other Workers|PHILIPPINES|10/01/14
04/01/15|TypeA|4th|All  Chargeability  Areas Except  Those Listed|C
04/01/15|TypeA|4th|CHINA -  mainland born|C
04/01/15|TypeA|4th|INDIA|C
04/01/15|TypeA|4th|MEXICO|C
04/01/15|TypeA|4th|PHILIPPINES|C
04/01/15|TypeA|Certain Religious Workers|All  Chargeability  Areas Except  Those Listed|C
04/01/15|TypeA|Certain Religious Workers|CHINA -  mainland born|C
04/01/15|TypeA|Certain Religious Workers|INDIA|C
04/01/15|TypeA|Certain Religious Workers|MEXICO|C
04/01/15|TypeA|Certain Religious Workers|PHILIPPINES|C
04/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|All  Chargeability  Areas Except  Those Listed|C
04/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|CHINA -  mainland born|C
04/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|INDIA|C
04/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|MEXICO|C
04/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|PHILIPPINES|C
05/01/15|TypeA|1st|All Chargeability  Areas Except  Those Listed|C
05/01/15|TypeA|1st|CHINA - mainland born|C
05/01/15|TypeA|1st|INDIA|C
05/01/15|TypeA|1st|MEXICO|C
05/01/15|TypeA|1st|PHILIPPINES|C
05/01/15|TypeA|2nd|All Chargeability  Areas Except  Those Listed|C
05/01/15|TypeA|2nd|CHINA - mainland born|06/01/12
05/01/15|TypeA|2nd|INDIA|04/15/08
05/01/15|TypeA|2nd|MEXICO|C
05/01/15|TypeA|2nd|PHILIPPINES|C
05/01/15|TypeA|3rd|All Chargeability  Areas Except  Those Listed|01/01/15
05/01/15|TypeA|3rd|CHINA - mainland born|05/01/11
05/01/15|TypeA|3rd|INDIA|01/15/04
05/01/15|TypeA|3rd|MEXICO|01/01/15
05/01/15|TypeA|3rd|PHILIPPINES|07/01/07
05/01/15|TypeA|Other Workers|All Chargeability  Areas Except  Those Listed|01/01/15
05/01/15|TypeA|Other Workers|CHINA - mainland born|11/15/05
05/01/15|TypeA|Other Workers|INDIA|01/15/04
05/01/15|TypeA|Other Workers|MEXICO|01/01/15
05/01/15|TypeA|Other Workers|PHILIPPINES|07/01/07
05/01/15|TypeA|4th|All Chargeability  Areas Except  Those Listed|C
05/01/15|TypeA|4th|CHINA - mainland born|C
05/01/15|TypeA|4th|INDIA|C
05/01/15|TypeA|4th|MEXICO|C
05/01/15|TypeA|4th|PHILIPPINES|C
05/01/15|TypeA|Certain Religious Workers|All Chargeability  Areas Except  Those Listed|C
05/01/15|TypeA|Certain Religious Workers|CHINA - mainland born|C
05/01/15|TypeA|Certain Religious Workers|INDIA|C
05/01/15|TypeA|Certain Religious Workers|MEXICO|C
05/01/15|TypeA|Certain Religious Workers|PHILIPPINES|C
05/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|All Chargeability  Areas Except  Those Listed|C
05/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|CHINA - mainland born|05/01/13
05/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|INDIA|C
05/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|MEXICO|C
05/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|PHILIPPINES|C
06/01/15|TypeA|1st|All  Chargeability  Areas Except  Those Listed|C
06/01/15|TypeA|1st|CHINA -  mainland born|C
06/01/15|TypeA|1st|INDIA|C
06/01/15|TypeA|1st|MEXICO|C
06/01/15|TypeA|1st|PHILIPPINES|C
06/01/15|TypeA|2nd|All  Chargeability  Areas Except  Those Listed|C
06/01/15|TypeA|2nd|CHINA -  mainland born|06/01/13
06/01/15|TypeA|2nd|INDIA|10/01/08
06/01/15|TypeA|2nd|MEXICO|C
06/01/15|TypeA|2nd|PHILIPPINES|C
06/01/15|TypeA|3rd|All  Chargeability  Areas Except  Those Listed|02/15/15
06/01/15|TypeA|3rd|CHINA -  mainland born|09/01/11
06/01/15|TypeA|3rd|INDIA|01/22/04
06/01/15|TypeA|3rd|MEXICO|02/15/15
06/01/15|TypeA|3rd|PHILIPPINES|01/01/05
06/01/15|TypeA|Other Workers|All  Chargeability  Areas Except  Those Listed|02/15/15
06/01/15|TypeA|Other Workers|CHINA -  mainland born|01/01/06
06/01/15|TypeA|Other Workers|INDIA|01/22/04
06/01/15|TypeA|Other Workers|MEXICO|02/15/15
06/01/15|TypeA|Other Workers|PHILIPPINES|01/01/05
06/01/15|TypeA|4th|All  Chargeability  Areas Except  Those Listed|C
06/01/15|TypeA|4th|CHINA -  mainland born|C
06/01/15|TypeA|4th|INDIA|C
06/01/15|TypeA|4th|MEXICO|C
06/01/15|TypeA|4th|PHILIPPINES|C
06/01/15|TypeA|Certain Religious Workers|All  Chargeability  Areas Except  Those Listed|C
06/01/15|TypeA|Certain Religious Workers|CHINA -  mainland born|C
06/01/15|TypeA|Certain Religious Workers|INDIA|C
06/01/15|TypeA|Certain Religious Workers|MEXICO|C
06/01/15|TypeA|Certain Religious Workers|PHILIPPINES|C
06/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|All  Chargeability  Areas Except  Those Listed|C
06/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|CHINA -  mainland born|05/01/13
06/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|INDIA|C
06/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|MEXICO|C
06/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|PHILIPPINES|C
07/01/15|TypeA|1st|All  Chargeability  Areas Except  Those Listed|C
07/01/15|TypeA|1st|CHINA - mainland born|C
07/01/15|TypeA|1st|INDIA|C
07/01/15|TypeA|1st|MEXICO|C
07/01/15|TypeA|1st|PHILIPPINES|C
07/01/15|TypeA|2nd|All  Chargeability  Areas Except  Those Listed|C
07/01/15|TypeA|2nd|CHINA - mainland born|10/01/13
07/01/15|TypeA|2nd|INDIA|10/01/08
07/01/15|TypeA|2nd|MEXICO|C
07/01/15|TypeA|2nd|PHILIPPINES|C
07/01/15|TypeA|3rd|All  Chargeability  Areas Except  Those Listed|04/01/15
07/01/15|TypeA|3rd|CHINA - mainland born|09/01/11
07/01/15|TypeA|3rd|INDIA|02/01/04
07/01/15|TypeA|3rd|MEXICO|04/01/15
07/01/15|TypeA|3rd|PHILIPPINES|U
07/01/15|TypeA|Other Workers|All  Chargeability  Areas Except  Those Listed|04/01/15
07/01/15|TypeA|Other Workers|CHINA - mainland born|01/01/06
07/01/15|TypeA|Other Workers|INDIA|02/01/04
07/01/15|TypeA|Other Workers|MEXICO|04/01/15
07/01/15|TypeA|Other Workers|PHILIPPINES|U
07/01/15|TypeA|4th|All  Chargeability  Areas Except  Those Listed|C
07/01/15|TypeA|4th|CHINA - mainland born|C
07/01/15|TypeA|4th|INDIA|C
07/01/15|TypeA|4th|MEXICO|C
07/01/15|TypeA|4th|PHILIPPINES|C
07/01/15|TypeA|Certain Religious Workers|All  Chargeability  Areas Except  Those Listed|C
07/01/15|TypeA|Certain Religious Workers|CHINA - mainland born|C
07/01/15|TypeA|Certain Religious Workers|INDIA|C
07/01/15|TypeA|Certain Religious Workers|MEXICO|C
07/01/15|TypeA|Certain Religious Workers|PHILIPPINES|C
07/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|All  Chargeability  Areas Except  Those Listed|C
07/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|CHINA - mainland born|09/01/13
07/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|INDIA|C
07/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|MEXICO|C
07/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|PHILIPPINES|C
08/01/15|TypeA|1st|All Chargeability Areas Except Those Listed|C
08/01/15|TypeA|1st|CHINA - mainland born|C
08/01/15|TypeA|1st|INDIA|C
08/01/15|TypeA|1st|MEXICO|C
08/01/15|TypeA|1st|PHILIPPINES|C
08/01/15|TypeA|2nd|All Chargeability Areas Except Those Listed|C
08/01/15|TypeA|2nd|CHINA - mainland born|12/15/13
08/01/15|TypeA|2nd|INDIA|10/01/08
08/01/15|TypeA|2nd|MEXICO|C
08/01/15|TypeA|2nd|PHILIPPINES|C
08/01/15|TypeA|3rd|All Chargeability Areas Except Those Listed|07/15/15
08/01/15|TypeA|3rd|CHINA - mainland born|06/01/04
08/01/15|TypeA|3rd|INDIA|06/01/04
08/01/15|TypeA|3rd|MEXICO|07/15/15
08/01/15|TypeA|3rd|PHILIPPINES|06/01/04
08/01/15|TypeA|Other Workers|All Chargeability Areas Except Those Listed|07/15/15
08/01/15|TypeA|Other Workers|CHINA - mainland born|01/01/04
08/01/15|TypeA|Other Workers|INDIA|06/01/04
08/01/15|TypeA|Other Workers|MEXICO|07/15/15
08/01/15|TypeA|Other Workers|PHILIPPINES|06/01/04
08/01/15|TypeA|4th|All Chargeability Areas Except Those Listed|C
08/01/15|TypeA|4th|CHINA - mainland born|C
08/01/15|TypeA|4th|INDIA|C
08/01/15|TypeA|4th|MEXICO|C
08/01/15|TypeA|4th|PHILIPPINES|C
08/01/15|TypeA|Certain Religious Workers|All Chargeability Areas Except Those Listed|C
08/01/15|TypeA|Certain Religious Workers|CHINA - mainland born|C
08/01/15|TypeA|Certain Religious Workers|INDIA|C
08/01/15|TypeA|Certain Religious Workers|MEXICO|C
08/01/15|TypeA|Certain Religious Workers|PHILIPPINES|C
08/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|All Chargeability Areas Except Those Listed|C
08/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|CHINA - mainland born|09/01/13
08/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|INDIA|C
08/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|MEXICO|C
08/01/15|TypeA|5thTargetedEmploymentAreas/Regional Centersand Pilot Programs|PHILIPPINES|C
09/01/15|TypeA|1st|All  Chargeability  Areas Except  Those Listed|C
09/01/15|TypeA|1st|CHINA -  mainland born|C
09/01/15|TypeA|1st|INDIA|C
09/01/15|TypeA|1st|MEXICO|C
09/01/15|TypeA|1st|PHILIPPINES|C
09/01/15|TypeA|2nd|All  Chargeability  Areas Except  Those Listed|C
09/01/15|TypeA|2nd|CHINA -  mainland born|01/01/06
09/01/15|TypeA|2nd|INDIA|01/01/06
09/01/15|TypeA|2nd|MEXICO|C
09/01/15|TypeA|2nd|PHILIPPINES|C
09/01/15|TypeA|3rd|All  Chargeability  Areas Except  Those Listed|08/15/15
09/01/15|TypeA|3rd|CHINA -  mainland born|12/22/04
09/01/15|TypeA|3rd|INDIA|12/22/04
09/01/15|TypeA|3rd|MEXICO|08/15/15
09/01/15|TypeA|3rd|PHILIPPINES|12/22/04
09/01/15|TypeA|Other Workers|All  Chargeability  Areas Except  Those Listed|08/15/15
09/01/15|TypeA|Other Workers|CHINA -  mainland born|01/01/04
09/01/15|TypeA|Other Workers|INDIA|12/22/04
09/01/15|TypeA|Other Workers|MEXICO|08/15/15
09/01/15|TypeA|Other Workers|PHILIPPINES|12/22/04
09/01/15|TypeA|4th|All  Chargeability  Areas Except  Those Listed|C
09/01/15|TypeA|4th|CHINA -  mainland born|C
09/01/15|TypeA|4th|INDIA|C
09/01/15|TypeA|4th|MEXICO|C
09/01/15|TypeA|4th|PHILIPPINES|C
09/01/15|TypeA|Certain Religious Workers|All  Chargeability  Areas Except  Those Listed|C
09/01/15|TypeA|Certain Religious Workers|CHINA -  mainland born|C
09/01/15|TypeA|Certain Religious Workers|INDIA|C
09/01/15|TypeA|Certain Religious Workers|MEXICO|C
09/01/15|TypeA|Certain Religious Workers|PHILIPPINES|C
09/01/15|TypeA|5thNon-RegionalCenter(C5 and T5)|All  Chargeability  Areas Except  Those Listed|C
09/01/15|TypeA|5thNon-RegionalCenter(C5 and T5)|CHINA -  mainland born|09/22/13
09/01/15|TypeA|5thNon-RegionalCenter(C5 and T5)|INDIA|C
09/01/15|TypeA|5thNon-RegionalCenter(C5 and T5)|MEXICO|C
09/01/15|TypeA|5thNon-RegionalCenter(C5 and T5)|PHILIPPINES|C
09/01/15|TypeA|5thRegionalCenter(I5 and R5)|All  Chargeability  Areas Except  Those Listed|C
09/01/15|TypeA|5thRegionalCenter(I5 and R5)|CHINA -  mainland born|09/22/13
09/01/15|TypeA|5thRegionalCenter(I5 and R5)|INDIA|C
09/01/15|TypeA|5thRegionalCenter(I5 and R5)|MEXICO|C
09/01/15|TypeA|5thRegionalCenter(I5 and R5)|PHILIPPINES|C
10/01/15|TypeA|1st|All  Chargeability  Areas Except  Those Listed|C
10/01/15|TypeA|1st|CHINA -  mainland born|C
10/01/15|TypeA|1st|INDIA|C
10/01/15|TypeA|1st|MEXICO|C
10/01/15|TypeA|1st|PHILIPPINES|C
10/01/15|TypeA|2nd|All  Chargeability  Areas Except  Those Listed|C
10/01/15|TypeA|2nd|CHINA -  mainland born|01/01/12
10/01/15|TypeA|2nd|INDIA|05/01/05
10/01/15|TypeA|2nd|MEXICO|C
10/01/15|TypeA|2nd|PHILIPPINES|C
10/01/15|TypeA|3rd|All  Chargeability  Areas Except  Those Listed|08/15/15
10/01/15|TypeA|3rd|CHINA -  mainland born|10/15/11
10/01/15|TypeA|3rd|INDIA|03/08/04
10/01/15|TypeA|3rd|MEXICO|08/15/15
10/01/15|TypeA|3rd|PHILIPPINES|01/01/07
10/01/15|TypeA|Other Workers|All  Chargeability  Areas Except  Those Listed|08/15/15
10/01/15|TypeA|Other Workers|CHINA -  mainland born|01/01/06
10/01/15|TypeA|Other Workers|INDIA|03/08/04
10/01/15|TypeA|Other Workers|MEXICO|08/15/15
10/01/15|TypeA|Other Workers|PHILIPPINES|01/01/07
10/01/15|TypeA|4th|All  Chargeability  Areas Except  Those Listed|C
10/01/15|TypeA|4th|CHINA -  mainland born|C
10/01/15|TypeA|4th|INDIA|C
10/01/15|TypeA|4th|MEXICO|C
10/01/15|TypeA|4th|PHILIPPINES|C
10/01/15|TypeA|Certain Religious Workers|All  Chargeability  Areas Except  Those Listed|U
10/01/15|TypeA|Certain Religious Workers|CHINA -  mainland born|U
10/01/15|TypeA|Certain Religious Workers|INDIA|U
10/01/15|TypeA|Certain Religious Workers|MEXICO|U
10/01/15|TypeA|Certain Religious Workers|PHILIPPINES|U
10/01/15|TypeA|5thNon-RegionalCenter(C5 and T5)|All  Chargeability  Areas Except  Those Listed|C
10/01/15|TypeA|5thNon-RegionalCenter(C5 and T5)|CHINA -  mainland born|10/08/13
10/01/15|TypeA|5thNon-RegionalCenter(C5 and T5)|INDIA|C
10/01/15|TypeA|5thNon-RegionalCenter(C5 and T5)|MEXICO|C
10/01/15|TypeA|5thNon-RegionalCenter(C5 and T5)|PHILIPPINES|C
10/01/15|TypeA|5thRegionalCenter(I5 and R5)|All  Chargeability  Areas Except  Those Listed|U
10/01/15|TypeA|5thRegionalCenter(I5 and R5)|CHINA -  mainland born|U
10/01/15|TypeA|5thRegionalCenter(I5 and R5)|INDIA|U
10/01/15|TypeA|5thRegionalCenter(I5 and R5)|MEXICO|U
10/01/15|TypeA|5thRegionalCenter(I5 and R5)|PHILIPPINES|U
10/01/15|TypeB|1st|All ChargeabilityAreas ExceptThose Listed|C
10/01/15|TypeB|1st|CHINA-mainlandborn|C
10/01/15|TypeB|1st|INDIA|C
10/01/15|TypeB|1st|MEXICO|C
10/01/15|TypeB|1st|PHILIPPINES|C
10/01/15|TypeB|2nd|All ChargeabilityAreas ExceptThose Listed|C
10/01/15|TypeB|2nd|CHINA-mainlandborn|01/01/13
10/01/15|TypeB|2nd|INDIA|07/01/09
10/01/15|TypeB|2nd|MEXICO|C
10/01/15|TypeB|2nd|PHILIPPINES|C
10/01/15|TypeB|3rd|All ChargeabilityAreas ExceptThose Listed|09/01/15
10/01/15|TypeB|3rd|CHINA-mainlandborn|10/01/13
10/01/15|TypeB|3rd|INDIA|07/01/05
10/01/15|TypeB|3rd|MEXICO|09/01/15
10/01/15|TypeB|3rd|PHILIPPINES|01/01/10
10/01/15|TypeB|Other Workers|All ChargeabilityAreas ExceptThose Listed|09/01/15
10/01/15|TypeB|Other Workers|CHINA-mainlandborn|01/01/07
10/01/15|TypeB|Other Workers|INDIA|07/01/05
10/01/15|TypeB|Other Workers|MEXICO|09/01/15
10/01/15|TypeB|Other Workers|PHILIPPINES|01/01/10
10/01/15|TypeB|4th|All ChargeabilityAreas ExceptThose Listed|C
10/01/15|TypeB|4th|CHINA-mainlandborn|C
10/01/15|TypeB|4th|INDIA|C
10/01/15|TypeB|4th|MEXICO|C
10/01/15|TypeB|4th|PHILIPPINES|C
10/01/15|TypeB|Certain ReligiousWorkers|All ChargeabilityAreas ExceptThose Listed|C
10/01/15|TypeB|Certain ReligiousWorkers|CHINA-mainlandborn|C
10/01/15|TypeB|Certain ReligiousWorkers|INDIA|C
10/01/15|TypeB|Certain ReligiousWorkers|MEXICO|C
10/01/15|TypeB|Certain ReligiousWorkers|PHILIPPINES|C
10/01/15|TypeB|5th TargetedEmployment Areas/Regional Centersand Pilot Programs|All ChargeabilityAreas ExceptThose Listed|C
10/01/15|TypeB|5th TargetedEmployment Areas/Regional Centersand Pilot Programs|CHINA-mainlandborn|05/01/15
10/01/15|TypeB|5th TargetedEmployment Areas/Regional Centersand Pilot Programs|INDIA|C
10/01/15|TypeB|5th TargetedEmployment Areas/Regional Centersand Pilot Programs|MEXICO|C
10/01/15|TypeB|5th TargetedEmployment Areas/Regional Centersand Pilot Programs|PHILIPPINES|C
11/01/15|TypeA|1st|All Chargeability  Areas Except  Those Listed|C
11/01/15|TypeA|1st|CHINA -  mainland born|C
11/01/15|TypeA|1st|INDIA|C
11/01/15|TypeA|1st|MEXICO|C
11/01/15|TypeA|1st|PHILIPPINES|C
11/01/15|TypeA|2nd|All Chargeability  Areas Except  Those Listed|C
11/01/15|TypeA|2nd|CHINA -  mainland born|02/01/12
11/01/15|TypeA|2nd|INDIA|08/01/06
11/01/15|TypeA|2nd|MEXICO|C
11/01/15|TypeA|2nd|PHILIPPINES|C
11/01/15|TypeA|3rd|All Chargeability  Areas Except  Those Listed|08/15/15
11/01/15|TypeA|3rd|CHINA -  mainland born|01/01/12
11/01/15|TypeA|3rd|INDIA|04/01/04
11/01/15|TypeA|3rd|MEXICO|08/15/15
11/01/15|TypeA|3rd|PHILIPPINES|06/15/07
11/01/15|TypeA|Other Workers|All Chargeability  Areas Except  Those Listed|08/15/15
11/01/15|TypeA|Other Workers|CHINA -  mainland born|04/01/06
11/01/15|TypeA|Other Workers|INDIA|04/01/04
11/01/15|TypeA|Other Workers|MEXICO|08/15/15
11/01/15|TypeA|Other Workers|PHILIPPINES|06/15/07
11/01/15|TypeA|4th|All Chargeability  Areas Except  Those Listed|C
11/01/15|TypeA|4th|CHINA -  mainland born|C
11/01/15|TypeA|4th|INDIA|C
11/01/15|TypeA|4th|MEXICO|C
11/01/15|TypeA|4th|PHILIPPINES|C
11/01/15|TypeA|Certain Religious Workers|All Chargeability  Areas Except  Those Listed|C
11/01/15|TypeA|Certain Religious Workers|CHINA -  mainland born|C
11/01/15|TypeA|Certain Religious Workers|INDIA|C
11/01/15|TypeA|Certain Religious Workers|MEXICO|C
11/01/15|TypeA|Certain Religious Workers|PHILIPPINES|C
11/01/15|TypeA|5thNon-RegionalCenter(C5 and T5)|All Chargeability  Areas Except  Those Listed|C
11/01/15|TypeA|5thNon-RegionalCenter(C5 and T5)|CHINA -  mainland born|11/22/13
11/01/15|TypeA|5thNon-RegionalCenter(C5 and T5)|INDIA|C
11/01/15|TypeA|5thNon-RegionalCenter(C5 and T5)|MEXICO|C
11/01/15|TypeA|5thNon-RegionalCenter(C5 and T5)|PHILIPPINES|C
11/01/15|TypeA|5thRegionalCenter(I5 and R5)|All Chargeability  Areas Except  Those Listed|C
11/01/15|TypeA|5thRegionalCenter(I5 and R5)|CHINA -  mainland born|11/22/13
11/01/15|TypeA|5thRegionalCenter(I5 and R5)|INDIA|C
11/01/15|TypeA|5thRegionalCenter(I5 and R5)|MEXICO|C
11/01/15|TypeA|5thRegionalCenter(I5 and R5)|PHILIPPINES|C
11/01/15|TypeB|1st|All Chargeability Areas Except Those Listed|C
11/01/15|TypeB|1st|CHINA- mainland born|C
11/01/15|TypeB|1st|INDIA|C
11/01/15|TypeB|1st|MEXICO|C
11/01/15|TypeB|1st|PHILIPPINES|C
11/01/15|TypeB|2nd|All Chargeability Areas Except Those Listed|C
11/01/15|TypeB|2nd|CHINA- mainland born|01/01/13
11/01/15|TypeB|2nd|INDIA|07/01/09
11/01/15|TypeB|2nd|MEXICO|C
11/01/15|TypeB|2nd|PHILIPPINES|C
11/01/15|TypeB|3rd|All Chargeability Areas Except Those Listed|09/01/15
11/01/15|TypeB|3rd|CHINA- mainland born|10/01/13
11/01/15|TypeB|3rd|INDIA|07/01/05
11/01/15|TypeB|3rd|MEXICO|09/01/15
11/01/15|TypeB|3rd|PHILIPPINES|01/01/10
11/01/15|TypeB|Other Workers|All Chargeability Areas Except Those Listed|09/01/15
11/01/15|TypeB|Other Workers|CHINA- mainland born|01/01/07
11/01/15|TypeB|Other Workers|INDIA|07/01/05
11/01/15|TypeB|Other Workers|MEXICO|09/01/15
11/01/15|TypeB|Other Workers|PHILIPPINES|01/01/10
11/01/15|TypeB|4th|All Chargeability Areas Except Those Listed|C
11/01/15|TypeB|4th|CHINA- mainland born|C
11/01/15|TypeB|4th|INDIA|C
11/01/15|TypeB|4th|MEXICO|C
11/01/15|TypeB|4th|PHILIPPINES|C
11/01/15|TypeB|Certain ReligiousWorkers|All Chargeability Areas Except Those Listed|C
11/01/15|TypeB|Certain ReligiousWorkers|CHINA- mainland born|C
11/01/15|TypeB|Certain ReligiousWorkers|INDIA|C
11/01/15|TypeB|Certain ReligiousWorkers|MEXICO|C
11/01/15|TypeB|Certain ReligiousWorkers|PHILIPPINES|C
11/01/15|TypeB|5th Non-RegionalCenter(C5 and T5)|All Chargeability Areas Except Those Listed|C
11/01/15|TypeB|5th Non-RegionalCenter(C5 and T5)|CHINA- mainland born|05/01/15
11/01/15|TypeB|5th Non-RegionalCenter(C5 and T5)|INDIA|C
11/01/15|TypeB|5th Non-RegionalCenter(C5 and T5)|MEXICO|C
11/01/15|TypeB|5th Non-RegionalCenter(C5 and T5)|PHILIPPINES|C
11/01/15|TypeB|5th Regional Center(I5 and R5)|All Chargeability Areas Except Those Listed|C
11/01/15|TypeB|5th Regional Center(I5 and R5)|CHINA- mainland born|05/01/15
11/01/15|TypeB|5th Regional Center(I5 and R5)|INDIA|C
11/01/15|TypeB|5th Regional Center(I5 and R5)|MEXICO|C
11/01/15|TypeB|5th Regional Center(I5 and R5)|PHILIPPINES|C
12/01/15|TypeA|1st|All Chargeability  Areas Except  Those Listed|C
12/01/15|TypeA|1st|CHINA -  mainland born|C
12/01/15|TypeA|1st|INDIA|C
12/01/15|TypeA|1st|MEXICO|C
12/01/15|TypeA|1st|PHILIPPINES|C
12/01/15|TypeA|2nd|All Chargeability  Areas Except  Those Listed|C
12/01/15|TypeA|2nd|CHINA -  mainland born|02/01/12
12/01/15|TypeA|2nd|INDIA|06/01/07
12/01/15|TypeA|2nd|MEXICO|C
12/01/15|TypeA|2nd|PHILIPPINES|C
